scenario_group,scenario_name,scenario_variant,variable,use_technology_fuel,country,model,unit,time_resolution,timestamp,value
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.02.2050 02:00,3.1177363
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.02.2050 03:00,3.9257364
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.02.2050 04:00,3.1177363
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.02.2050 05:00,3.9257364
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.02.2050 06:00,4.7337365
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.02.2050 07:00,3.9257364
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.02.2050 08:00,4.7337365
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.02.2050 09:00,3.9257364
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.02.2050 10:00,3.1177363
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.02.2050 11:00,3.1513033
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.02.2050 12:00,3.9593034
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.02.2050 13:00,3.1513033
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.02.2050 14:00,2.3433034
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.02.2050 15:00,3.1513033
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.02.2050 16:00,3.9593034
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.02.2050 17:00,3.1513033
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.02.2050 18:00,3.7422004
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.02.2050 19:00,3.7281942
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.02.2050 20:00,4.5361943
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.02.2050 21:00,3.7281942
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.02.2050 22:00,4.5361943
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.02.2050 23:00,3.7281942
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.07.2050 00:00,1.9354209
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.07.2050 01:00,1.1274208
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.07.2050 02:00,0.9480711
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.07.2050 03:00,1.7560711
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.07.2050 04:00,0.9480711
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.07.2050 05:00,1.616
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.07.2050 06:00,0.808
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.07.2050 07:00,0.808
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.07.2050 08:00,0.808
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.07.2050 09:00,0.808
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.07.2050 10:00,0.808
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.07.2050 11:00,0.808
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.07.2050 12:00,0.808
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.07.2050 13:00,0.808
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.07.2050 14:00,0.808
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.07.2050 15:00,0.808
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.07.2050 16:00,1.2267798
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.07.2050 17:00,0.808
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.07.2050 18:00,1.3025812
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.07.2050 19:00,1.616
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.07.2050 20:00,0.808
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.07.2050 21:00,1.616
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.07.2050 22:00,0.808
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_dam,CH,seseth,GW,typical-day,01.07.2050 23:00,1.616
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.02.2050 00:00,1.6861691
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.02.2050 01:00,1.6861691
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.02.2050 02:00,1.6861691
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.02.2050 03:00,1.6861691
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.02.2050 04:00,1.6861691
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.02.2050 05:00,1.6861691
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.02.2050 06:00,1.6861691
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.02.2050 07:00,1.6861691
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.02.2050 08:00,1.6861691
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.02.2050 09:00,1.6861691
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.02.2050 10:00,1.6861691
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.02.2050 11:00,1.6861691
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.02.2050 12:00,1.6861691
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.02.2050 13:00,1.6861691
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.02.2050 14:00,1.6861691
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.02.2050 15:00,1.6861691
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.02.2050 16:00,1.6861691
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.02.2050 17:00,1.6861691
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.02.2050 18:00,1.6861691
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.02.2050 19:00,1.6861691
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.02.2050 20:00,1.6861691
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.02.2050 21:00,1.6861691
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.02.2050 22:00,1.6861691
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.02.2050 23:00,1.6861691
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.07.2050 00:00,2.8883193
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.07.2050 01:00,2.8883193
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.07.2050 02:00,2.8883193
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.07.2050 03:00,2.8883193
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.07.2050 04:00,2.8883193
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.07.2050 05:00,2.8883193
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.07.2050 06:00,2.8883193
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.07.2050 07:00,2.8883193
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.07.2050 08:00,2.8883193
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.07.2050 09:00,2.2602654
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.07.2050 10:00,2.8883193
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.07.2050 11:00,2.8883193
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.07.2050 12:00,2.8883193
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.07.2050 13:00,2.8883193
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.07.2050 14:00,2.8883193
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.07.2050 15:00,2.8883193
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.07.2050 16:00,2.8883193
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.07.2050 17:00,2.8883193
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.07.2050 18:00,2.8883193
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.07.2050 19:00,2.8883193
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.07.2050 20:00,2.8883193
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.07.2050 21:00,2.8883193
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.07.2050 22:00,2.8883193
cross202209,domestic-alone,reference,electricity_supply_typical_day,hydro_ror,CH,seseth,GW,typical-day,01.07.2050 23:00,2.8883193
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.02.2050 00:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.02.2050 01:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.02.2050 02:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.02.2050 03:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.02.2050 04:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.02.2050 05:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.02.2050 06:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.02.2050 07:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.02.2050 08:00,0.67415446
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.02.2050 09:00,1.2026817
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.02.2050 10:00,2.9405038
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.02.2050 11:00,4.10518
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.02.2050 12:00,4.5768137
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.02.2050 13:00,4.555416
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.02.2050 14:00,2.7057369
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.02.2050 15:00,1.0635992
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.02.2050 16:00,0.28227568
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.02.2050 17:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.02.2050 18:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.02.2050 19:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.02.2050 20:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.02.2050 21:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.02.2050 22:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.02.2050 23:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.07.2050 00:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.07.2050 01:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.07.2050 02:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.07.2050 03:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.07.2050 04:00,0.1921105
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.07.2050 05:00,0.9960626
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.07.2050 06:00,3.2053912
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.07.2050 07:00,7.6208305
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.07.2050 08:00,12.540473
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.07.2050 09:00,14.435117
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.07.2050 10:00,13.807063
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.07.2050 11:00,13.807063
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.07.2050 12:00,13.807063
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.07.2050 13:00,13.807063
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.07.2050 14:00,13.807063
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.07.2050 15:00,9.531919
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.07.2050 16:00,4.1018577
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.07.2050 17:00,2.8756793
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.07.2050 18:00,1.7016907
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.07.2050 19:00,0.34484375
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.07.2050 20:00,0.053341735
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.07.2050 21:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.07.2050 22:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_rooftop,CH,seseth,GW,typical-day,01.07.2050 23:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.02.2050 00:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.02.2050 01:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.02.2050 02:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.02.2050 03:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.02.2050 04:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.02.2050 05:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.02.2050 06:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.02.2050 07:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.02.2050 08:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.02.2050 09:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.02.2050 10:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.02.2050 11:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.02.2050 12:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.02.2050 13:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.02.2050 14:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.02.2050 15:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.02.2050 16:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.02.2050 17:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.02.2050 18:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.02.2050 19:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.02.2050 20:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.02.2050 21:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.02.2050 22:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.02.2050 23:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.07.2050 00:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.07.2050 01:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.07.2050 02:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.07.2050 03:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.07.2050 04:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.07.2050 05:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.07.2050 06:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.07.2050 07:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.07.2050 08:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.07.2050 09:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.07.2050 10:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.07.2050 11:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.07.2050 12:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.07.2050 13:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.07.2050 14:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.07.2050 15:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.07.2050 16:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.07.2050 17:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.07.2050 18:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.07.2050 19:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.07.2050 20:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.07.2050 21:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.07.2050 22:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_facade,CH,seseth,GW,typical-day,01.07.2050 23:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.02.2050 00:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.02.2050 01:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.02.2050 02:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.02.2050 03:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.02.2050 04:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.02.2050 05:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.02.2050 06:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.02.2050 07:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.02.2050 08:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.02.2050 09:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.02.2050 10:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.02.2050 11:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.02.2050 12:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.02.2050 13:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.02.2050 14:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.02.2050 15:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.02.2050 16:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.02.2050 17:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.02.2050 18:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.02.2050 19:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.02.2050 20:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.02.2050 21:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.02.2050 22:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.02.2050 23:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.07.2050 00:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.07.2050 01:00,0
cross202209,domestic-alone,reference,electricity_supply_typical_day,spv_mountain,CH,seseth,GW,typical-day,01.07.2050 02:00,0
